player_name,opponent,home,minutes,avg_points_last5,avg_rebounds_last5,avg_assists_last5,points,rebounds,assists,opp_avg_points_allowed,opp_avg_rebounds_allowed,opp_avg_assists_allowed
Miles Bridges,WAS,1,36.0,33.0,8.6,4.0,18.0,7.0,7.0,14.329896907216495,5.402061855670103,3.2061855670103094
Miles Bridges,DAL,0,40.0,29.6,9.0,4.4,20.0,12.0,6.0,13.263736263736265,5.0,2.769230769230769
Miles Bridges,GSW,0,26.0,28.4,9.0,4.6,9.0,7.0,2.0,13.617283950617283,5.098765432098766,2.7777777777777777
Miles Bridges,SAC,0,30.0,21.0,8.8,4.6,23.0,6.0,1.0,13.395604395604396,4.142857142857143,3.197802197802198
Miles Bridges,POR,0,23.0,21.0,8.2,3.8,17.0,3.0,3.0,12.975903614457831,4.795180722891566,2.7349397590361444
Miles Bridges,DEN,0,34.0,17.4,7.0,3.8,36.0,13.0,7.0,13.158536585365853,4.841463414634147,3.475609756097561
Miles Bridges,LAL,0,33.0,21.0,8.2,3.8,29.0,6.0,0.0,12.316326530612244,4.520408163265306,2.5510204081632653
Miles Bridges,ORL,0,36.0,22.8,7.0,2.6,19.0,8.0,4.0,13.755555555555556,5.0,2.688888888888889
Miles Bridges,BKN,0,29.0,24.8,7.2,3.0,7.0,7.0,3.0,12.61111111111111,5.144444444444445,2.511111111111111
Miles Bridges,DET,0,36.0,21.6,7.4,3.4,30.0,9.0,3.0,13.333333333333334,4.777777777777778,3.0303030303030303
Miles Bridges,SAS,1,35.0,24.2,8.6,3.4,25.0,7.0,2.0,12.597402597402597,5.142857142857143,3.4025974025974026
Miles Bridges,MIL,1,26.0,22.0,7.4,2.4,15.0,6.0,6.0,13.353535353535353,4.848484848484849,2.808080808080808
Miles Bridges,WAS,1,37.0,19.2,7.4,3.6,24.0,10.0,10.0,14.329896907216495,5.402061855670103,3.2061855670103094
Miles Bridges,DEN,1,34.0,20.2,7.8,4.8,24.0,12.0,2.0,13.158536585365853,4.841463414634147,3.475609756097561
Miles Bridges,LAC,1,38.0,23.6,8.8,4.6,27.0,9.0,6.0,11.64367816091954,4.425287356321839,2.7126436781609193
Miles Bridges,BKN,1,32.0,23.0,8.8,5.2,23.0,13.0,1.0,12.61111111111111,5.144444444444445,2.511111111111111
Miles Bridges,LAL,1,37.0,22.6,10.0,5.0,26.0,8.0,4.0,12.316326530612244,4.520408163265306,2.5510204081632653
Miles Bridges,NOP,1,28.0,24.8,10.4,4.6,22.0,6.0,3.0,13.10752688172043,5.21505376344086,3.118279569892473
Miles Bridges,MEM,0,34.0,24.4,9.6,3.2,17.0,5.0,6.0,11.378947368421052,3.873684210526316,3.0842105263157893
Miles Bridges,DAL,1,32.0,23.0,8.2,4.0,23.0,5.0,2.0,13.263736263736265,5.0,2.769230769230769
Miles Bridges,CHI,0,32.0,22.2,7.4,3.2,21.0,4.0,3.0,14.773809523809524,5.166666666666667,3.3333333333333335
Miles Bridges,UTA,0,39.0,21.8,5.6,3.6,25.0,10.0,4.0,13.781609195402298,4.942528735632184,2.7471264367816093
Miles Bridges,PHX,0,32.0,21.6,6.0,3.6,21.0,5.0,5.0,13.171052631578947,4.7894736842105265,3.276315789473684
Miles Bridges,PHX,1,37.0,21.4,5.8,4.0,21.0,7.0,3.0,13.171052631578947,4.7894736842105265,3.276315789473684
Miles Bridges,CLE,0,26.0,22.2,6.2,3.4,11.0,8.0,3.0,13.145833333333334,4.78125,2.96875
Miles Bridges,DET,0,39.0,19.8,6.8,3.6,20.0,9.0,5.0,13.333333333333334,4.777777777777778,3.0303030303030303
Miles Bridges,CHI,1,36.0,19.6,7.8,4.0,31.0,12.0,8.0,14.773809523809524,5.166666666666667,3.3333333333333335
Miles Bridges,OKC,1,38.0,20.8,8.2,4.8,19.0,10.0,6.0,10.840425531914894,4.202127659574468,2.223404255319149
Miles Bridges,WAS,0,34.0,20.4,9.2,5.0,22.0,14.0,6.0,14.329896907216495,5.402061855670103,3.2061855670103094
Miles Bridges,HOU,1,29.0,20.6,10.6,5.6,24.0,8.0,3.0,12.158536585365853,4.414634146341464,2.475609756097561
Miles Bridges,PHI,0,29.0,23.2,10.6,5.6,15.0,7.0,1.0,13.16304347826087,4.967391304347826,2.902173913043478
Miles Bridges,WAS,0,32.0,22.2,10.2,4.8,16.0,8.0,3.0,14.329896907216495,5.402061855670103,3.2061855670103094
Miles Bridges,PHI,1,28.0,19.2,9.4,3.8,24.0,6.0,4.0,13.16304347826087,4.967391304347826,2.902173913043478
Miles Bridges,CHI,0,25.0,20.2,8.6,3.4,14.0,9.0,4.0,14.773809523809524,5.166666666666667,3.3333333333333335
Miles Bridges,BKN,0,33.0,18.6,7.6,3.0,21.0,3.0,2.0,12.61111111111111,5.144444444444445,2.511111111111111
Miles Bridges,CLE,0,27.0,18.0,6.6,2.8,19.0,8.0,8.0,13.145833333333334,4.78125,2.96875
Miles Bridges,MIL,1,27.0,18.8,6.8,4.2,19.0,7.0,3.0,13.353535353535353,4.848484848484849,2.808080808080808
Miles Bridges,DET,1,35.0,19.4,6.6,4.2,27.0,7.0,2.0,13.333333333333334,4.777777777777778,3.0303030303030303
Miles Bridges,MIN,0,25.0,20.0,6.8,3.8,10.0,6.0,4.0,12.438202247191011,4.191011235955056,2.4157303370786516
Miles Bridges,BOS,1,31.0,19.2,6.2,3.8,6.0,8.0,5.0,11.329896907216495,4.494845360824742,2.3195876288659796
Miles Bridges,BOS,1,31.0,16.2,7.2,4.4,14.0,7.0,3.0,11.329896907216495,4.494845360824742,2.3195876288659796
Miles Bridges,TOR,1,24.0,15.2,7.0,3.4,7.0,3.0,2.0,13.86046511627907,5.313953488372093,3.2906976744186047
Miles Bridges,MIA,1,35.0,12.8,6.2,3.2,16.0,9.0,2.0,13.307692307692308,5.461538461538462,3.0549450549450547
Miles Bridges,ATL,0,31.0,10.6,6.6,3.2,27.0,5.0,0.0,15.041666666666666,5.052083333333333,3.0520833333333335
Miles Bridges,HOU,0,32.0,14.0,6.4,2.4,10.0,9.0,2.0,12.158536585365853,4.414634146341464,2.475609756097561
Dillon Brooks,UTA,0,28.0,15.4,2.4,1.0,10.0,3.0,3.0,13.781609195402298,4.942528735632184,2.7471264367816093
Dillon Brooks,ATL,1,29.0,15.8,2.8,1.4,10.0,0.0,2.0,15.041666666666666,5.052083333333333,3.0520833333333335
Dillon Brooks,DEN,1,37.0,13.0,2.2,1.4,21.0,3.0,1.0,13.158536585365853,4.841463414634147,3.475609756097561
Dillon Brooks,MIA,0,34.0,13.0,2.4,1.6,11.0,1.0,0.0,13.307692307692308,5.461538461538462,3.0549450549450547
Dillon Brooks,ORL,0,36.0,12.0,1.6,1.4,15.0,3.0,3.0,13.755555555555556,5.0,2.688888888888889
Dillon Brooks,PHI,1,40.0,13.4,2.0,1.8,25.0,6.0,5.0,13.16304347826087,4.967391304347826,2.902173913043478
Dillon Brooks,CHI,1,33.0,16.4,2.6,2.2,13.0,5.0,3.0,14.773809523809524,5.166666666666667,3.3333333333333335
Dillon Brooks,DAL,1,28.0,17.0,3.6,2.4,12.0,2.0,3.0,13.263736263736265,5.0,2.769230769230769
Dillon Brooks,PHX,1,35.0,15.2,3.4,2.8,19.0,1.0,4.0,13.171052631578947,4.7894736842105265,3.276315789473684
Dillon Brooks,ORL,1,37.0,16.8,3.4,3.6,17.0,4.0,1.0,13.755555555555556,5.0,2.688888888888889
Dillon Brooks,NOP,1,25.0,17.2,3.6,3.2,27.0,4.0,3.0,13.10752688172043,5.21505376344086,3.118279569892473
Dillon Brooks,NOP,0,36.0,17.6,3.2,2.8,14.0,4.0,1.0,13.10752688172043,5.21505376344086,3.118279569892473
Dillon Brooks,IND,0,29.0,17.8,3.0,2.4,13.0,4.0,2.0,14.05813953488372,5.186046511627907,3.2906976744186047
Dillon Brooks,SAC,1,30.0,18.0,3.4,2.2,12.0,1.0,0.0,13.395604395604396,4.142857142857143,3.197802197802198
Dillon Brooks,SAS,1,29.0,16.6,3.4,1.4,19.0,4.0,1.0,12.597402597402597,5.142857142857143,3.4025974025974026
Dillon Brooks,MIL,1,35.0,17.0,3.4,1.4,16.0,8.0,4.0,13.353535353535353,4.848484848484849,2.808080808080808
Dillon Brooks,UTA,0,33.0,14.8,4.2,1.6,9.0,9.0,5.0,13.781609195402298,4.942528735632184,2.7471264367816093
Dillon Brooks,MIN,1,30.0,13.8,5.2,2.4,8.0,6.0,2.0,12.438202247191011,4.191011235955056,2.4157303370786516
Dillon Brooks,GSW,1,21.0,12.8,5.6,2.4,7.0,0.0,1.0,13.617283950617283,5.098765432098766,2.7777777777777777
Dillon Brooks,PHX,1,31.0,11.8,5.4,2.6,18.0,2.0,3.0,13.171052631578947,4.7894736842105265,3.276315789473684
Dillon Brooks,TOR,1,37.0,11.6,5.0,3.0,19.0,7.0,2.0,13.86046511627907,5.313953488372093,3.2906976744186047
Dillon Brooks,DAL,0,37.0,12.2,4.8,2.6,9.0,3.0,3.0,13.263736263736265,5.0,2.769230769230769
Dillon Brooks,MIN,0,34.0,12.2,3.6,2.2,15.0,3.0,1.0,12.438202247191011,4.191011235955056,2.4157303370786516
Dillon Brooks,BKN,0,37.0,13.6,3.0,2.0,16.0,3.0,1.0,12.61111111111111,5.144444444444445,2.511111111111111
Dillon Brooks,NYK,0,40.0,15.4,3.6,2.0,11.0,6.0,1.0,11.5,4.583333333333333,2.2142857142857144
Dillon Brooks,BKN,1,26.0,14.0,4.4,1.6,16.0,9.0,2.0,12.61111111111111,5.144444444444445,2.511111111111111
Dillon Brooks,MEM,0,30.0,13.4,4.8,1.6,22.0,2.0,0.0,11.378947368421052,3.873684210526316,3.0842105263157893
Dillon Brooks,ATL,0,32.0,16.0,4.6,1.0,11.0,2.0,1.0,15.041666666666666,5.052083333333333,3.0520833333333335
Dillon Brooks,BOS,0,40.0,15.2,4.4,1.0,36.0,3.0,0.0,11.329896907216495,4.494845360824742,2.3195876288659796
Dillon Brooks,CLE,0,33.0,19.2,4.4,0.8,13.0,6.0,0.0,13.145833333333334,4.78125,2.96875
Dillon Brooks,CLE,1,32.0,19.6,4.4,0.6,4.0,0.0,1.0,13.145833333333334,4.78125,2.96875
Dillon Brooks,DET,1,30.0,17.2,2.6,0.4,5.0,0.0,0.0,13.333333333333334,4.777777777777778,3.0303030303030303
Dillon Brooks,POR,0,37.0,13.8,2.2,0.4,22.0,6.0,3.0,12.975903614457831,4.795180722891566,2.7349397590361444
Dillon Brooks,SAC,0,33.0,16.0,3.0,0.8,12.0,3.0,4.0,13.395604395604396,4.142857142857143,3.197802197802198
Dillon Brooks,DEN,0,26.0,11.2,3.0,1.6,6.0,1.0,0.0,13.158536585365853,4.841463414634147,3.475609756097561
Dillon Brooks,MEM,1,39.0,9.8,2.0,1.6,9.0,5.0,2.0,11.378947368421052,3.873684210526316,3.0842105263157893
Dillon Brooks,MEM,0,35.0,10.8,3.0,1.8,5.0,5.0,4.0,11.378947368421052,3.873684210526316,3.0842105263157893
Dillon Brooks,WAS,0,18.0,10.8,4.0,2.6,11.0,1.0,2.0,14.329896907216495,5.402061855670103,3.2061855670103094
Dillon Brooks,LAL,1,33.0,8.6,3.0,2.4,5.0,5.0,3.0,12.316326530612244,4.520408163265306,2.5510204081632653
Dillon Brooks,BOS,1,30.0,7.2,3.4,2.2,10.0,2.0,0.0,11.329896907216495,4.494845360824742,2.3195876288659796
Dillon Brooks,DAL,1,40.0,8.0,3.6,2.2,19.0,6.0,1.0,13.263736263736265,5.0,2.769230769230769
Dillon Brooks,MIA,1,40.0,10.0,3.8,2.0,22.0,4.0,0.0,13.307692307692308,5.461538461538462,3.0549450549450547
Dillon Brooks,TOR,0,37.0,13.4,3.6,1.2,27.0,6.0,2.0,13.86046511627907,5.313953488372093,3.2906976744186047
Dillon Brooks,NOP,1,34.0,16.6,4.6,1.2,26.0,7.0,2.0,13.10752688172043,5.21505376344086,3.118279569892473
Dillon Brooks,OKC,0,33.0,20.8,5.0,1.0,14.0,5.0,2.0,10.840425531914894,4.202127659574468,2.223404255319149
Dillon Brooks,GSW,1,38.0,21.6,5.6,1.4,9.0,4.0,1.0,13.617283950617283,5.098765432098766,2.7777777777777777
Dillon Brooks,LAC,0,38.0,19.6,5.2,1.4,19.0,7.0,5.0,11.64367816091954,4.425287356321839,2.7126436781609193
Dillon Brooks,GSW,0,35.0,19.0,5.8,2.4,15.0,3.0,1.0,13.617283950617283,5.098765432098766,2.7777777777777777
Dillon Brooks,SAC,0,24.0,16.6,5.2,2.2,8.0,3.0,0.0,13.395604395604396,4.142857142857143,3.197802197802198
Dillon Brooks,OKC,1,29.0,13.0,4.4,1.8,16.0,7.0,3.0,10.840425531914894,4.202127659574468,2.223404255319149
Dillon Brooks,PHI,0,36.0,13.4,4.8,2.0,0.0,1.0,4.0,13.16304347826087,4.967391304347826,2.902173913043478
Dillon Brooks,MIN,0,41.0,11.6,4.2,2.6,22.0,3.0,2.0,12.438202247191011,4.191011235955056,2.4157303370786516
Dillon Brooks,POR,1,31.0,12.2,3.4,2.0,13.0,5.0,1.0,12.975903614457831,4.795180722891566,2.7349397590361444
Dillon Brooks,POR,1,25.0,11.8,3.8,2.0,28.0,6.0,1.0,12.975903614457831,4.795180722891566,2.7349397590361444
Dillon Brooks,IND,1,22.0,15.8,4.4,2.2,4.0,1.0,3.0,14.05813953488372,5.186046511627907,3.2906976744186047
Dillon Brooks,MIL,0,21.0,13.4,3.2,2.2,5.0,4.0,1.0,13.353535353535353,4.848484848484849,2.808080808080808
Dillon Brooks,CHI,0,28.0,14.4,3.8,1.6,15.0,3.0,3.0,14.773809523809524,5.166666666666667,3.3333333333333335
Dillon Brooks,LAC,1,33.0,13.0,3.8,1.8,17.0,1.0,2.0,11.64367816091954,4.425287356321839,2.7126436781609193
Dillon Brooks,LAC,1,30.0,13.8,3.0,2.0,15.0,5.0,2.0,11.64367816091954,4.425287356321839,2.7126436781609193
Dillon Brooks,WAS,1,33.0,11.2,2.8,2.2,8.0,4.0,3.0,14.329896907216495,5.402061855670103,3.2061855670103094
Dillon Brooks,DET,0,34.0,12.0,3.4,2.2,14.0,2.0,1.0,13.333333333333334,4.777777777777778,3.0303030303030303
Dillon Brooks,OKC,0,27.0,13.8,3.0,2.2,17.0,4.0,1.0,10.840425531914894,4.202127659574468,2.223404255319149
Dillon Brooks,SAS,1,25.0,14.2,3.2,1.8,10.0,2.0,0.0,12.597402597402597,5.142857142857143,3.4025974025974026
Dillon Brooks,NYK,1,31.0,12.8,3.4,1.4,13.0,3.0,0.0,11.5,4.583333333333333,2.2142857142857144
Dillon Brooks,GSW,1,27.0,12.4,3.0,1.0,7.0,5.0,2.0,13.617283950617283,5.098765432098766,2.7777777777777777
Dillon Brooks,DAL,0,41.0,12.2,3.2,0.8,17.0,4.0,2.0,13.263736263736265,5.0,2.769230769230769
Dillon Brooks,SAS,0,37.0,12.8,3.6,1.0,7.0,7.0,0.0,12.597402597402597,5.142857142857143,3.4025974025974026
Dillon Brooks,SAS,0,35.0,10.8,4.2,0.8,16.0,2.0,1.0,12.597402597402597,5.142857142857143,3.4025974025974026
Dillon Brooks,MEM,1,31.0,12.0,4.2,1.0,18.0,4.0,0.0,11.378947368421052,3.873684210526316,3.0842105263157893
Dillon Brooks,CHA,1,31.0,13.0,4.4,1.0,2.0,3.0,0.0,12.072289156626505,4.819277108433735,3.0843373493975905
Bruce Brown,GSW,1,32.0,9.0,6.0,2.8,18.0,7.0,1.0,13.617283950617283,5.098765432098766,2.7777777777777777
Bruce Brown,DET,0,35.0,10.8,6.8,2.8,12.0,1.0,2.0,13.333333333333334,4.777777777777778,3.0303030303030303
Bruce Brown,MIN,0,22.0,10.0,6.2,1.4,14.0,2.0,1.0,12.438202247191011,4.191011235955056,2.4157303370786516
Bruce Brown,MIN,0,31.0,12.6,5.4,1.4,15.0,7.0,6.0,12.438202247191011,4.191011235955056,2.4157303370786516
Bruce Brown,DET,1,16.0,12.4,5.8,2.4,2.0,1.0,0.0,13.333333333333334,4.777777777777778,3.0303030303030303
Bruce Brown,SAS,0,32.0,12.2,3.6,2.0,19.0,6.0,6.0,12.597402597402597,5.142857142857143,3.4025974025974026
Bruce Brown,ORL,1,14.0,12.4,3.4,3.0,0.0,0.0,2.0,13.755555555555556,5.0,2.688888888888889
Bruce Brown,LAC,1,30.0,10.0,3.2,3.0,12.0,5.0,5.0,11.64367816091954,4.425287356321839,2.7126436781609193
Bruce Brown,MEM,1,20.0,9.6,3.8,3.8,5.0,1.0,2.0,11.378947368421052,3.873684210526316,3.0842105263157893
Bruce Brown,HOU,1,19.0,7.6,2.6,3.0,0.0,2.0,2.0,12.158536585365853,4.414634146341464,2.475609756097561
Bruce Brown,LAL,0,24.0,7.2,2.8,3.4,4.0,5.0,1.0,12.316326530612244,4.520408163265306,2.5510204081632653
Bruce Brown,UTA,0,22.0,4.2,2.6,2.4,8.0,8.0,2.0,13.781609195402298,4.942528735632184,2.7471264367816093
Bruce Brown,PHX,0,29.0,5.8,4.2,2.4,10.0,4.0,3.0,13.171052631578947,4.7894736842105265,3.276315789473684
Bruce Brown,SAS,1,29.0,5.4,4.0,2.0,8.0,6.0,6.0,12.597402597402597,5.142857142857143,3.4025974025974026
Bruce Brown,SAS,1,16.0,6.0,5.0,2.8,2.0,0.0,0.0,12.597402597402597,5.142857142857143,3.4025974025974026
Bruce Brown,DAL,0,22.0,6.4,4.6,2.4,6.0,4.0,0.0,13.263736263736265,5.0,2.769230769230769
Bruce Brown,SAC,1,17.0,6.8,4.4,2.2,5.0,4.0,2.0,13.395604395604396,4.142857142857143,3.197802197802198
Bruce Brown,SAC,1,26.0,6.2,3.6,2.2,4.0,3.0,1.0,13.395604395604396,4.142857142857143,3.197802197802198
Bruce Brown,MEM,1,18.0,5.0,3.4,1.8,8.0,3.0,1.0,11.378947368421052,3.873684210526316,3.0842105263157893
Bruce Brown,NYK,1,16.0,5.0,2.8,0.8,9.0,3.0,1.0,11.5,4.583333333333333,2.2142857142857144
Bruce Brown,LAC,1,17.0,6.4,3.4,1.0,6.0,3.0,2.0,11.64367816091954,4.425287356321839,2.7126436781609193
Bruce Brown,CHI,1,17.0,6.4,3.2,1.4,0.0,0.0,1.0,14.773809523809524,5.166666666666667,3.3333333333333335
Bruce Brown,WAS,0,19.0,5.4,2.4,1.2,10.0,4.0,2.0,14.329896907216495,5.402061855670103,3.2061855670103094
Bruce Brown,NOP,1,29.0,6.6,2.6,1.4,12.0,9.0,2.0,13.10752688172043,5.21505376344086,3.118279569892473
Bruce Brown,ATL,0,27.0,7.4,3.8,1.6,8.0,5.0,2.0,15.041666666666666,5.052083333333333,3.0520833333333335
Bruce Brown,ATL,0,20.0,7.2,4.2,1.8,18.0,5.0,4.0,15.041666666666666,5.052083333333333,3.0520833333333335
Bruce Brown,ORL,1,25.0,9.6,4.6,2.2,15.0,5.0,5.0,13.755555555555556,5.0,2.688888888888889
Bruce Brown,MIL,0,20.0,12.6,5.6,3.0,17.0,6.0,0.0,13.353535353535353,4.848484848484849,2.808080808080808
Bruce Brown,BOS,1,21.0,14.0,6.0,2.6,7.0,7.0,0.0,11.329896907216495,4.494845360824742,2.3195876288659796
Bruce Brown,GSW,1,14.0,13.0,5.6,2.2,0.0,3.0,2.0,13.617283950617283,5.098765432098766,2.7777777777777777
Bruce Brown,DET,0,20.0,11.4,5.2,2.2,14.0,5.0,3.0,13.333333333333334,4.777777777777778,3.0303030303030303
Bruce Brown,NYK,0,21.0,10.6,5.2,2.0,4.0,1.0,0.0,11.5,4.583333333333333,2.2142857142857144
Bruce Brown,MIL,1,17.0,8.4,4.4,1.0,3.0,3.0,0.0,13.353535353535353,4.848484848484849,2.808080808080808
Bruce Brown,ORL,1,13.0,5.6,3.8,1.0,2.0,1.0,1.0,13.755555555555556,5.0,2.688888888888889
Bruce Brown,BOS,0,19.0,4.6,2.6,1.2,6.0,2.0,1.0,11.329896907216495,4.494845360824742,2.3195876288659796
Bruce Brown,ATL,1,19.0,5.8,2.4,1.0,12.0,3.0,1.0,15.041666666666666,5.052083333333333,3.0520833333333335
Jaylen Brown,PHX,0,28.0,18.0,4.6,3.4,24.0,3.0,5.0,13.171052631578947,4.7894736842105265,3.276315789473684
Jaylen Brown,SAC,0,26.0,21.6,4.2,4.2,9.0,2.0,0.0,13.395604395604396,4.142857142857143,3.197802197802198
Jaylen Brown,BKN,0,24.0,20.4,4.2,3.2,8.0,6.0,3.0,12.61111111111111,5.144444444444445,2.511111111111111
Jaylen Brown,OKC,1,38.0,15.8,4.4,3.2,10.0,5.0,2.0,10.840425531914894,4.202127659574468,2.223404255319149
Jaylen Brown,UTA,1,38.0,13.0,3.6,2.8,26.0,8.0,7.0,13.781609195402298,4.942528735632184,2.7471264367816093
Jaylen Brown,LAL,1,42.0,15.4,4.8,3.4,31.0,6.0,2.0,12.316326530612244,4.520408163265306,2.5510204081632653
Jaylen Brown,POR,1,40.0,16.8,5.4,2.8,18.0,8.0,8.0,12.975903614457831,4.795180722891566,2.7349397590361444
Jaylen Brown,DEN,1,37.0,18.6,6.6,4.4,22.0,5.0,8.0,13.158536585365853,4.841463414634147,3.475609756097561
Jaylen Brown,CLE,1,34.0,21.4,6.4,5.4,37.0,5.0,2.0,13.145833333333334,4.78125,2.96875
Jaylen Brown,TOR,0,33.0,26.8,6.4,5.4,24.0,5.0,4.0,13.86046511627907,5.313953488372093,3.2906976744186047
Jaylen Brown,NYK,1,37.0,26.4,5.8,4.8,24.0,8.0,2.0,11.5,4.583333333333333,2.2142857142857144
Jaylen Brown,PHI,0,27.0,25.0,6.2,4.8,20.0,6.0,6.0,13.16304347826087,4.967391304347826,2.902173913043478
Jaylen Brown,NYK,0,32.0,25.4,5.8,4.4,12.0,3.0,5.0,11.5,4.583333333333333,2.2142857142857144
Jaylen Brown,DAL,1,33.0,23.4,5.4,3.8,25.0,5.0,2.0,13.263736263736265,5.0,2.769230769230769
Jaylen Brown,CLE,0,28.0,21.0,5.4,3.8,16.0,9.0,6.0,13.145833333333334,4.78125,2.96875
Jaylen Brown,PHI,0,42.0,19.4,6.2,4.2,21.0,10.0,6.0,13.16304347826087,4.967391304347826,2.902173913043478
Jaylen Brown,NOP,0,35.0,18.8,6.6,5.0,28.0,6.0,4.0,13.10752688172043,5.21505376344086,3.118279569892473
Jaylen Brown,CHI,1,36.0,20.4,6.6,4.6,28.0,6.0,6.0,14.773809523809524,5.166666666666667,3.3333333333333335
Jaylen Brown,HOU,1,38.0,23.6,7.2,4.8,28.0,4.0,4.0,12.158536585365853,4.414634146341464,2.475609756097561
Jaylen Brown,DAL,0,31.0,24.2,7.0,5.2,22.0,8.0,6.0,13.263736263736265,5.0,2.769230769230769
Jaylen Brown,LAL,0,33.0,25.4,6.8,5.2,17.0,8.0,3.0,12.316326530612244,4.520408163265306,2.5510204081632653
Jaylen Brown,LAC,0,39.0,24.6,6.4,4.6,25.0,2.0,6.0,11.64367816091954,4.425287356321839,2.7126436781609193
Jaylen Brown,GSW,0,29.0,24.0,5.6,5.0,17.0,4.0,2.0,13.617283950617283,5.098765432098766,2.7777777777777777
Jaylen Brown,ATL,1,43.0,21.8,5.2,4.2,24.0,11.0,8.0,15.041666666666666,5.052083333333333,3.0520833333333335
Jaylen Brown,ORL,1,33.0,21.0,6.6,5.0,20.0,6.0,6.0,13.755555555555556,5.0,2.688888888888889
Jaylen Brown,TOR,0,33.0,20.6,6.2,5.0,10.0,7.0,4.0,13.86046511627907,5.313953488372093,3.2906976744186047
Jaylen Brown,NOP,1,39.0,19.2,6.0,5.2,16.0,8.0,7.0,13.10752688172043,5.21505376344086,3.118279569892473
Jaylen Brown,SAC,1,35.0,17.4,7.2,5.4,28.0,1.0,5.0,13.395604395604396,4.142857142857143,3.197802197802198
Jaylen Brown,DEN,0,38.0,19.6,6.6,6.0,14.0,8.0,8.0,13.158536585365853,4.841463414634147,3.475609756097561
Jaylen Brown,OKC,0,40.0,17.6,6.0,6.0,21.0,4.0,3.0,10.840425531914894,4.202127659574468,2.223404255319149
Jaylen Brown,TOR,1,25.0,17.8,5.6,5.4,12.0,9.0,3.0,13.86046511627907,5.313953488372093,3.2906976744186047
Jaylen Brown,IND,1,36.0,18.2,6.0,5.2,31.0,4.0,6.0,14.05813953488372,5.186046511627907,3.2906976744186047
Jaylen Brown,IND,1,37.0,21.2,5.2,5.0,44.0,5.0,3.0,14.05813953488372,5.186046511627907,3.2906976744186047
Jaylen Brown,PHI,1,43.0,24.4,6.0,4.6,23.0,7.0,4.0,13.16304347826087,4.967391304347826,2.902173913043478
Jaylen Brown,ORL,0,37.0,26.2,5.8,3.8,35.0,9.0,4.0,13.755555555555556,5.0,2.688888888888889
Jaylen Brown,CHI,0,33.0,29.0,6.8,4.0,19.0,5.0,8.0,14.773809523809524,5.166666666666667,3.3333333333333335
Jaylen Brown,CHI,1,36.0,30.4,6.0,5.0,19.0,3.0,4.0,14.773809523809524,5.166666666666667,3.3333333333333335
Jaylen Brown,WAS,0,26.0,28.0,5.8,4.6,11.0,3.0,4.0,14.329896907216495,5.402061855670103,3.2061855670103094
Jaylen Brown,DET,1,30.0,21.4,5.4,4.8,14.0,9.0,6.0,13.333333333333334,4.777777777777778,3.0303030303030303
Jaylen Brown,MEM,1,35.0,19.6,5.8,5.2,22.0,3.0,6.0,11.378947368421052,3.873684210526316,3.0842105263157893
Jaylen Brown,MIL,1,34.0,17.0,4.6,5.6,25.0,3.0,3.0,13.353535353535353,4.848484848484849,2.808080808080808
Jaylen Brown,DET,1,39.0,18.2,4.2,4.6,28.0,6.0,9.0,13.333333333333334,4.777777777777778,3.0303030303030303
Jaylen Brown,MIA,1,31.0,20.0,4.8,5.6,29.0,7.0,4.0,13.307692307692308,5.461538461538462,3.0549450549450547
Jaylen Brown,CHI,0,37.0,23.6,5.6,5.6,21.0,2.0,4.0,14.773809523809524,5.166666666666667,3.3333333333333335
Jaylen Brown,LAC,1,31.0,25.0,4.2,5.2,17.0,6.0,4.0,11.64367816091954,4.425287356321839,2.7126436781609193
Jaylen Brown,MIN,1,36.0,24.0,4.8,4.8,29.0,2.0,4.0,12.438202247191011,4.191011235955056,2.4157303370786516
Jaylen Brown,WAS,0,37.0,24.8,4.6,5.0,31.0,11.0,5.0,14.329896907216495,5.402061855670103,3.2061855670103094
Jaylen Brown,CLE,1,37.0,25.4,5.6,4.2,17.0,3.0,8.0,13.145833333333334,4.78125,2.96875
Jaylen Brown,TOR,1,43.0,23.0,4.8,5.0,27.0,6.0,7.0,13.86046511627907,5.313953488372093,3.2906976744186047
Jaylen Brown,BKN,0,36.0,24.2,5.6,5.6,24.0,12.0,4.0,12.61111111111111,5.144444444444445,2.511111111111111
Jaylen Brown,ATL,1,36.0,25.6,6.8,5.6,37.0,5.0,2.0,15.041666666666666,5.052083333333333,3.0520833333333335
Jaylen Brown,MIL,0,37.0,27.2,7.4,5.2,14.0,5.0,4.0,13.353535353535353,4.848484848484849,2.808080808080808
Jaylen Brown,CHA,0,37.0,23.8,6.2,5.0,25.0,6.0,5.0,12.072289156626505,4.819277108433735,3.0843373493975905
Jaylen Brown,IND,0,43.0,25.4,6.8,4.4,25.0,6.0,5.0,14.05813953488372,5.186046511627907,3.2906976744186047
Jaylen Brown,MIL,1,38.0,25.0,6.8,4.0,30.0,6.0,4.0,13.353535353535353,4.848484848484849,2.808080808080808
Jaylen Brown,DET,0,38.0,26.2,5.6,4.0,24.0,10.0,5.0,13.333333333333334,4.777777777777778,3.0303030303030303
Jaylen Brown,WAS,0,30.0,23.6,6.6,4.6,27.0,8.0,3.0,14.329896907216495,5.402061855670103,3.2061855670103094
Jaylen Brown,NYK,1,30.0,26.2,7.2,4.4,23.0,7.0,1.0,11.5,4.583333333333333,2.2142857142857144
